dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,outcome_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,outcome_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,outcome_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,outcome_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,outcome_label_shuffle,-0.05170548139260469,0.5069415633002521,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,clone_label_shuffle,0.08499828218445307,0.2747682850597104,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,time_label_shuffle,0.033566099902826246,0.6667352589021971,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,exposure_shuffle,0.07389691746993916,0.34257769862672127,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,teacher_velocity_shuffle,0.041484998110168196,0.594513439022935,True
