memory_context,final_fate_belief_delta,diffusion_delta,birth_hazard_delta,death_hazard_delta,branch_probability_shift
erythroid_rich_memory,0.005020460486412048,0.006677317096025672,0.0,-0.0,0.005020460486412048
erythroid_rich_memory,0.031269523501396175,0.023486419999876662,0.0,-0.0,0.031269523501396175
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,3.4153461456298826e-06,1.2832902729845493e-05,0.0,-0.0,3.4153461456298826e-06
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.02170950472354889,0.019148781717086942,0.0,-0.0,0.02170950472354889
erythroid_rich_memory,0.0006601721048355103,0.0012995431974025635,0.0,-0.0,0.0006601721048355103
erythroid_rich_memory,7.152557373046875e-06,2.5275990896814438e-05,0.0,-0.0,7.152557373046875e-06
erythroid_rich_memory,1.5109777450561522e-06,6.059244292245034e-06,0.0,-0.0,1.5109777450561522e-06
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,2.2476911544799803e-05,7.139046491214794e-05,0.0,-0.0,2.2476911544799803e-05
erythroid_rich_memory,0.009181076288223266,0.010497067525258788,0.0,-0.0,0.009181076288223266
erythroid_rich_memory,0.007780078053474426,0.009288084232579152,0.0,-0.0,0.007780078053474426
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0019692420959472657,0.0032036523043515956,0.0,-0.0,0.0019692420959472657
erythroid_rich_memory,1.430511474609375e-07,6.607871511643334e-07,0.0,-0.0,1.430511474609375e-07
erythroid_rich_memory,0.0049480050802230835,0.007231097758419615,0.0,-0.0,0.0049480050802230835
erythroid_rich_memory,0.028369992971420288,0.0224235177923604,0.0,-0.0,0.028369992971420288
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,2.0518898963928223e-05,6.578797242871057e-05,0.0,-0.0,2.0518898963928223e-05
erythroid_rich_memory,0.0006901502609252929,0.0013483957859253739,0.0,-0.0,0.0006901502609252929
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,7.152557373046875e-08,3.5193391738845066e-07,0.0,-0.0,7.152557373046875e-08
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,1.97678804397583e-05,6.356913930634469e-05,0.0,-0.0,1.97678804397583e-05
erythroid_rich_memory,0.010476815700531005,0.013686110001920547,0.0,-0.0,0.010476815700531005
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0015308618545532226,0.0025920598062296432,0.0,-0.0,0.0015308618545532226
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,1.6486644744873045e-05,5.3941267679001595e-05,0.0,-0.0,1.6486644744873045e-05
erythroid_rich_memory,0.0010779261589050292,0.002166752782052989,0.0,-0.0,0.0010779261589050292
erythroid_rich_memory,5.364418029785156e-08,2.6713037543494016e-07,0.0,-0.0,5.364418029785156e-08
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.001554858684539795,0.002626172132699746,0.0,-0.0,0.001554858684539795
erythroid_rich_memory,0.015668293833732604,0.015393461561286518,0.0,-0.0,0.015668293833732604
erythroid_rich_memory,0.0025424033403396605,0.00407490493303334,0.0,-0.0,0.0025424033403396605
erythroid_rich_memory,0.004852500557899475,0.006504958785023678,0.0,-0.0,0.004852500557899475
erythroid_rich_memory,2.682209014892578e-08,1.3755735306833131e-07,0.0,-0.0,2.682209014892578e-08
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,1.8507242202758787e-06,7.301917346599377e-06,0.0,-0.0,1.8507242202758787e-06
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.002948865294456482,0.00464254407299331,0.0,-0.0,0.002948865294456482
erythroid_rich_memory,1.1622905731201172e-07,5.574617664653079e-07,0.0,-0.0,1.1622905731201172e-07
erythroid_rich_memory,2.0501017570495605e-05,6.579927793713648e-05,0.0,-0.0,2.0501017570495605e-05
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,8.654594421386718e-06,2.9573768028026264e-05,0.0,-0.0,8.654594421386718e-06
erythroid_rich_memory,1.7881393432617187e-08,7.987528957970314e-08,0.0,-0.0,1.7881393432617187e-08
erythroid_rich_memory,1.77919864654541e-06,7.0396559452342185e-06,0.0,-0.0,1.77919864654541e-06
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0006752282381057739,0.0013114859785571366,0.0,-0.0,0.0006752282381057739
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0037642836570739744,0.005404712765801171,0.0,-0.0,0.0037642836570739744
erythroid_rich_memory,0.008977845311164856,0.010311529092445542,0.0,-0.0,0.008977845311164856
erythroid_rich_memory,0.015795814990997314,0.01641510998805458,0.0,-0.0,0.015795814990997314
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0010710865259170531,0.002152508418823512,0.0,-0.0,0.0010710865259170531
erythroid_rich_memory,0.0008435815572738647,0.001590506617775549,0.0,-0.0,0.0008435815572738647
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,3.0398368835449217e-07,1.3648945428303163e-06,0.0,-0.0,3.0398368835449217e-07
erythroid_rich_memory,5.364418029785156e-08,2.687829171090238e-07,0.0,-0.0,5.364418029785156e-08
erythroid_rich_memory,3.107786178588867e-05,8.953511516710987e-05,0.0,-0.0,3.107786178588867e-05
erythroid_rich_memory,0.03915826678276062,0.0270096916335133,0.0,-0.0,0.03915826678276062
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0032207876443862914,0.004722789089562949,0.0,-0.0,0.0032207876443862914
erythroid_rich_memory,4.9620866775512695e-05,0.00014443944560986024,0.0,-0.0,4.9620866775512695e-05
erythroid_rich_memory,0.0139326274394989,0.014072387386142644,0.0,-0.0,0.0139326274394989
erythroid_rich_memory,0.006689724326133728,0.008314603032088605,0.0,-0.0,0.006689724326133728
erythroid_rich_memory,8.654594421386718e-06,2.9573768028026264e-05,0.0,-0.0,8.654594421386718e-06
erythroid_rich_memory,0.011324813961982727,0.012231239368757765,0.0,-0.0,0.011324813961982727
erythroid_rich_memory,0.004675385355949402,0.007038725426174265,0.0,-0.0,0.004675385355949402
erythroid_rich_memory,7.215142250061035e-06,2.543412976090944e-05,0.0,-0.0,7.215142250061035e-06
erythroid_rich_memory,1.5807151794433593e-05,5.1841581326241926e-05,0.0,-0.0,1.5807151794433593e-05
erythroid_rich_memory,0.04850074052810669,0.02895931564606294,0.0,-0.0,0.04850074052810669
erythroid_rich_memory,0.013546425104141235,0.01380847104302114,0.0,-0.0,0.013546425104141235
erythroid_rich_memory,0.0017897933721542358,0.0029500692829851943,0.0,-0.0,0.0017897933721542358
erythroid_rich_memory,0.000167807936668396,0.00041446033089619295,0.0,-0.0,0.000167807936668396
erythroid_rich_memory,4.023313522338867e-07,1.7627544180644074e-06,0.0,-0.0,4.023313522338867e-07
erythroid_rich_memory,3.541409969329834e-05,0.00010783466227868105,0.0,-0.0,3.541409969329834e-05
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,6.812810897827148e-06,2.3851712215239027e-05,0.0,-0.0,6.812810897827148e-06
erythroid_rich_memory,0.038325235247612,0.02663447851771343,0.0,-0.0,0.038325235247612
erythroid_rich_memory,1.2159347534179687e-06,4.937342683137537e-06,0.0,-0.0,1.2159347534179687e-06
erythroid_rich_memory,9.548664093017577e-06,3.2886646828499836e-05,0.0,-0.0,9.548664093017577e-06
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,4.5660138130187986e-05,0.0001321470536025863,0.0,-0.0,4.5660138130187986e-05
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.000859987735748291,0.0016100541590005565,0.0,-0.0,0.000859987735748291
erythroid_rich_memory,0.0024716466665267943,0.0038783953995904412,0.0,-0.0,0.0024716466665267943
erythroid_rich_memory,0.000528457760810852,0.001065748320757777,0.0,-0.0,0.000528457760810852
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.02984635233879089,0.02675530565060105,0.0,-0.0,0.02984635233879089
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,0.0002527087926864624,0.0006193521871165354,0.0,-0.0,0.0002527087926864624
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,1.6093254089355467e-07,7.362426896967562e-07,0.0,-0.0,1.6093254089355467e-07
erythroid_rich_memory,2.682209014892578e-08,1.3331819855271502e-07,0.0,-0.0,2.682209014892578e-08
erythroid_rich_memory,0.03383556604385376,0.025408205811079415,0.0,-0.0,0.03383556604385376
